eventid,iyear,imonth,iday,country_txt,city,attacktype1_txt,targtype1_txt,weaptype1_txt
199011100010,1990,11,10,India,Faridkot,Armed Assault,Private Citizens & Property,Firearms
199011100011,1990,11,10,India,Amritsar District,Assassination,Private Citizens & Property,Firearms
199011100012,1990,11,10,India,Ferozepur,Assassination,Private Citizens & Property,Firearms
199011100013,1990,11,10,India,Bhatinda,Assassination,Private Citizens & Property,Firearms
199011140004,1990,11,14,India,Assam Sttate,Armed Assault,Police,Firearms
199011150001,1990,11,15,India,Gauhati,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199011170002,1990,11,17,India,Hoshiapur,Assassination,Private Citizens & Property,Firearms
199011240002,1990,11,24,India,Tarn Taran,Assassination,Police,Explosives/Bombs/Dynamite
199011240004,1990,11,24,India,Tamil Nadu State,Hostage Taking (Kidnapping),Government (General),Firearms
199011250001,1990,11,25,India,Sitamarhi,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199011250007,1990,11,25,India,Jullundur,Armed Assault,Private Citizens & Property,Firearms
199011260001,1990,11,26,India,Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199011260009,1990,11,26,India,Ludhiana,Assassination,Private Citizens & Property,Firearms
199011270012,1990,11,27,India,Dubli,Armed Assault,Military,Firearms
199012030002,1990,12,3,India,Gurdaspur District,Assassination,Police,Firearms
199012030008,1990,12,3,India,Jagraun,Assassination,Government (General),Firearms
199012040001,1990,12,4,India,Bombay,Armed Assault,Police,Firearms
199012040004,1990,12,4,India,Warangal District,Hostage Taking (Kidnapping),Government (General),Unknown
199012040006,1990,12,4,India,Bombay,Assassination,Police,Firearms
199012040007,1990,12,4,India,Gurdaspur District,Assassination,Police,Firearms
199012060005,1990,12,6,India,Chandigarh,Assassination,Journalists & Media,Firearms
199012130004,1990,12,13,India,Srinigar,Armed Assault,Police,Firearms
199012130012,1990,12,13,India,Ganderbal,Assassination,Government (General),Firearms
199012270005,1990,12,27,India,Churchak,Assassination,Police,Firearms
199101070006,1991,1,7,India,Purulia,Armed Assault,Police,Firearms
199101080008,1991,1,8,India,Ludhiana,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199101110011,1991,1,11,India,Bihar State,Armed Assault,Police,Firearms
199101120003,1991,1,12,India,Singhpora,Armed Assault,Military,Firearms
199101170004,1991,1,17,India,Delhi,Bombing/Explosion,Airports & Aircraft,Explosives/Bombs/Dynamite
199101220006,1991,1,22,India,New Delhi,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199101220007,1991,1,22,India,Delhi,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199101220011,1991,1,22,India,Sangur,Assassination,Government (General),Firearms
199101260003,1991,1,26,India,Srinigar,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199101260008,1991,1,26,India,Anantnag District,Assassination,Private Citizens & Property,Firearms
199101260009,1991,1,26,India,Farikot,Assassination,Government (General),Explosives/Bombs/Dynamite
199101260010,1991,1,26,India,Sopore Town,Armed Assault,Military,Firearms
199101260011,1991,1,26,India,Srinigar,Armed Assault,Military,Firearms
199101270002,1991,1,27,India,Delhi,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199101280012,1991,1,28,India,Bhikhowal,Armed Assault,Tourists,Firearms
199101280013,1991,1,28,India,Meerut,Assassination,Government (General),Firearms
199101290001,1991,1,29,India,Srinagar,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199101290013,1991,1,29,India,Kulgam,Armed Assault,Police,Firearms
199101290014,1991,1,29,India,Srinigar,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199101290015,1991,1,29,India,Bhikowal,Armed Assault,Transportation,Firearms
199101310013,1991,1,31,India,Churchak Village,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199102020012,1991,2,2,India,Ludhiana,Assassination,Police,Explosives/Bombs/Dynamite
199102050006,1991,2,5,India,Srinigar,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199102050007,1991,2,5,India,Sopore,Armed Assault,Military,Firearms
199102060047,1991,2,6,India,Sirpur,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199102080002,1991,2,8,India,Lucknow,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199102100008,1991,2,10,India,Kochi town,Unarmed Assault,Government (Diplomatic),Melee
199102120003,1991,2,12,India,Banur,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199102190002,1991,2,19,India,New Delhi,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199102230004,1991,2,23,India,Srinigar,Bombing/Explosion,Government (Diplomatic),Explosives/Bombs/Dynamite
199102270016,1991,2,27,India,Srinigar,Hostage Taking (Kidnapping),Government (General),Firearms
199103150021,1991,3,15,India,Majitha,Armed Assault,Police,Firearms
199103180005,1991,3,18,India,New Delhi,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199103180006,1991,3,18,India,New Delhi,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199103200002,1991,3,20,India,Ludhiana,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199103200007,1991,3,20,India,Punjab State,Assassination,Government (General),Explosives/Bombs/Dynamite
199103210011,1991,3,21,India,Hadawadi,Armed Assault,Private Citizens & Property,Firearms
199103220004,1991,3,22,India,Jammu,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199103220007,1991,3,22,India,Chandigarh,Armed Assault,Business,Firearms
199103230001,1991,3,23,India,New Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199103230003,1991,3,23,India,New Delhi,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199103230007,1991,3,23,India,Ludhiana,Assassination,Government (General),Explosives/Bombs/Dynamite
199103250007,1991,3,25,India,Srinigar,Assassination,Police,Firearms
199103250008,1991,3,25,India,Kupwara,Assassination,Private Citizens & Property,Firearms
199103250014,1991,3,25,India,Pulwama,Armed Assault,Police,Firearms
199103250015,1991,3,25,India,Pampore,Armed Assault,Police,Firearms
199103250016,1991,3,25,India,Ladakh,Armed Assault,Police,Firearms
199103310012,1991,3,31,India,Kashmir State,Hostage Taking (Kidnapping),Business,Firearms
199104020002,1991,4,2,India,Amritsar,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199104020003,1991,4,2,India,Jammu,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199104030007,1991,4,3,India,Amritsar,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199104030008,1991,4,3,India,Jandiala,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199104030009,1991,4,3,India,Amritsar,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199104040010,1991,4,4,India,Amritsar District,Armed Assault,Police,Firearms
199104040011,1991,4,4,India,Badgam District,Armed Assault,Police,Firearms
199104050002,1991,4,5,India,Mukerian,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199104050026,1991,4,5,India,Ludhiana,Hostage Taking (Kidnapping),Police,Firearms
199104060002,1991,4,6,India,Sugandh,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199104060005,1991,4,6,India,Srinigar,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199104110003,1991,4,11,India,Srinigar,Assassination,Police,Firearms
199104170002,1991,4,17,India,Calcutta,Armed Assault,Religious Figures/Institutions,Firearms
199104170003,1991,4,17,India,Samana Town,Armed Assault,Police,Firearms
199104190004,1991,4,19,India,Bombay,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199104190005,1991,4,19,India,Bombay,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199104190006,1991,4,19,India,Bombay,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199104190007,1991,4,19,India,Kharad,Armed Assault,Police,Firearms
199104210002,1991,4,21,India,Safaqadal,Armed Assault,Police,Firearms
199104210003,1991,4,21,India,Churchak,Armed Assault,Police,Firearms
199104230001,1991,4,23,India,Sririgar,Assassination,Journalists & Media,Firearms
199104260003,1991,4,26,India,New Delhi,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199104260008,1991,4,26,India,Chandigarh,Assassination,Government (General),Firearms
199104270002,1991,4,27,India,Moga,Assassination,Government (General),Firearms
199105030003,1991,5,3,India,Amritsar District,Armed Assault,Police,Firearms
199105030004,1991,5,3,India,Faridkot Dist.,Armed Assault,Police,Firearms
199105030005,1991,5,3,India,Ferozepore Dist.,Armed Assault,Police,Firearms
199105030006,1991,5,3,India,Sikandra,Armed Assault,Police,Firearms
199105040006,1991,5,4,India,Ajarbal,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199105060003,1991,5,6,India,Srinigar,Assassination,Business,Firearms
199105060004,1991,5,6,India,Sangrur District,Assassination,Violent Political Party,Firearms
199105070001,1991,5,7,India,Dharampuram,Assassination,Government (General),Firearms
199105070005,1991,5,7,India,Taran Taran,Armed Assault,Police,Firearms
199105070006,1991,5,7,India,Jalandhar District,Hostage Taking (Kidnapping),Government (General),Unknown
199105080012,1991,5,8,India,Longowal Village,Assassination,Government (General),Firearms
199105100003,1991,5,10,India,Pragpur,Assassination,Government (General),Unknown
199105110017,1991,5,11,India,Hyderabad,Hostage Taking (Kidnapping),Government (General),Firearms
199105120004,1991,5,12,India,Orissa State,Assassination,Government (General),Explosives/Bombs/Dynamite
199105120008,1991,5,12,India,Rampur District,Armed Assault,Government (General),Firearms
199105150004,1991,5,15,India,Bihar,Assassination,Violent Political Party,Firearms
199105170010,1991,5,17,India,Amritsar,Assassination,Government (General),Firearms
199105230002,1991,5,21,India,Sriperumpudur,Assassination,Government (General),Explosives/Bombs/Dynamite
199105260004,1991,5,26,India,Ropar,Armed Assault,Police,Firearms
199105260005,1991,5,26,India,Sangma,Armed Assault,Police,Firearms
199105260006,1991,5,26,India,Jalandhar,Armed Assault,Police,Firearms
199105280012,1991,5,28,India,Punjab State,Assassination,Government (General),Firearms
199105280013,1991,5,28,India,Punjab State,Assassination,Government (General),Firearms
199105300006,1991,5,30,India,Adilabad,Armed Assault,Police,Firearms
199105300007,1991,5,30,India,East Godavari Forest,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199106030002,1991,6,3,India,Amritsar,Assassination,Government (General),Firearms
199106030003,1991,6,3,India,Patiala,Assassination,Violent Political Party,Firearms
199106040007,1991,6,4,India,Hazratbal,Assassination,Government (General),Firearms
199106060002,1991,6,6,India,Chandigarh city,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199106060003,1991,6,6,India,Chandigarh,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199106060013,1991,6,6,India,Naipura Badgam,Armed Assault,Police,Firearms
199106070006,1991,6,7,India,Jholian,Assassination,Government (General),Firearms
199106070007,1991,6,7,India,Ganji Gulabsinghwala,Assassination,Violent Political Party,Firearms
199106070008,1991,6,7,India,Ludhiana,Assassination,Government (General),Explosives/Bombs/Dynamite
199106080006,1991,6,8,India,Litran,Assassination,Violent Political Party,Firearms
199106080009,1991,6,8,India,Kupwara,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199106090016,1991,6,9,India,Baramula,Armed Assault,Police,Firearms
199106090017,1991,6,9,India,Lapoke,Armed Assault,Police,Firearms
199106090018,1991,6,9,India,Mogha,Armed Assault,Police,Firearms
199106100003,1991,6,10,India,Malasian Bajan,Assassination,Government (General),Firearms
199106100004,1991,6,10,India,Bhatinda District,Assassination,Violent Political Party,Firearms
199106110009,1991,6,11,India,Nabha,Assassination,Violent Political Party,Firearms
199106120023,1991,6,12,India,Bhatinda,Assassination,Government (General),Firearms
199106120027,1991,6,12,India,Mandai,Armed Assault,Government (General),Firearms
199106120032,1991,6,12,India,Manu,Hostage Taking (Kidnapping),Government (General),Firearms
199106130006,1991,6,13,India,Goraya,Assassination,Violent Political Party,Firearms
199106130007,1991,6,13,India,Sasundi,Assassination,Violent Political Party,Firearms
199106130008,1991,6,13,India,New Delhi,Assassination,Telecommunication,Firearms
199106140002,1991,6,14,India,Nanngal Labana,Assassination,Government (General),Firearms
199106150003,1991,6,15,India,Saregara Village,Armed Assault,Private Citizens & Property,Firearms
199106150004,1991,6,15,India,Kila Raipur,Armed Assault,Transportation,Firearms
199106150005,1991,6,15,India,Badowal,Armed Assault,Transportation,Firearms
199106150006,1991,6,15,India,Chilpaka,Armed Assault,Police,Firearms
199106170015,1991,6,17,India,Chindwara,Assassination,Government (General),Firearms
199106190008,1991,6,19,India,Pulwama,Armed Assault,Police,Firearms
199106200001,1991,6,20,India,Srinagar,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199106230002,1991,6,23,India,Amritsar,Assassination,Government (General),Firearms
199106250001,1991,6,25,India,New Delhi,Bombing/Explosion,Airports & Aircraft,Explosives/Bombs/Dynamite
199106270005,1991,6,27,India,Srinigar,Hostage Taking (Kidnapping),Tourists,Firearms
199106280008,1991,6,28,India,Pampore,Hostage Taking (Kidnapping),Business,Firearms
199106300002,1991,6,30,India,Amritsar,Armed Assault,Government (General),Firearms
199107010006,1991,7,1,India,Jorhat,Hostage Taking (Kidnapping),Government (General),Firearms
199107010007,1991,7,1,India,Margherita,Hostage Taking (Kidnapping),Government (General),Firearms
199107010008,1991,7,1,India,Jorhat,Hostage Taking (Kidnapping),Business,Firearms
199107010009,1991,7,1,India,Mangaldoi,Hostage Taking (Kidnapping),Government (General),Firearms
199107010010,1991,7,1,India,Guwahati,Hostage Taking (Kidnapping),Government (General),Firearms
199107010011,1991,7,1,India,Jammu Kashmir State,Hostage Taking (Kidnapping),Government (General),Firearms
199107010012,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Government (General),Firearms
199107010013,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107010014,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107010015,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107010016,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107010017,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107010018,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107010019,1991,7,1,India,Assam State,Hostage Taking (Kidnapping),Business,Firearms
199107020002,1991,7,2,India,Dimtal village,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199107040010,1991,7,4,India,Punjab State,Assassination,Government (General),Firearms
199107060026,1991,7,6,India,Amritsar,Armed Assault,Police,Firearms
199107060027,1991,7,6,India,Jullundur,Armed Assault,Police,Firearms
199107060028,1991,7,6,India,Faridkot,Armed Assault,Police,Firearms
199107060029,1991,7,6,India,Mehnar,Armed Assault,Police,Firearms
199107100018,1991,7,10,India,Nanded,Armed Assault,Government (General),Firearms
199107110001,1991,7,11,India,Punjab state,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199107110006,1991,7,11,India,Laipura,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199107110007,1991,7,11,India,Kharacho,Armed Assault,Police,Firearms
199107110008,1991,7,11,India,Zira,Armed Assault,Police,Firearms
199107110009,1991,7,11,India,Amritsar City,Armed Assault,Police,Firearms
199107130016,1991,7,13,India,Bhatinda,Armed Assault,Police,Firearms
199107130017,1991,7,13,India,Gurdaspur,Armed Assault,Police,Firearms
199107130018,1991,7,13,India,Ferozepore,Armed Assault,Police,Firearms
199107130019,1991,7,13,India,Ludhiana,Armed Assault,Police,Firearms
199107140010,1991,7,14,India,Tapa Town,Hostage Taking (Kidnapping),Private Citizens & Property,Firearms
199107160008,1991,7,16,India,Chunghrali,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199107160018,1991,7,16,India,Bhatinda,Armed Assault,Police,Firearms
199107160019,1991,7,16,India,Sitapala,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199107200004,1991,7,20,India,Patiala,Assassination,Government (General),Firearms
199107200008,1991,7,20,India,Srinigar,Hostage Taking (Kidnapping),Business,Firearms
199107200009,1991,7,20,India,Andhra Pradesh State,Hostage Taking (Kidnapping),Business,Firearms
199107230008,1991,7,23,India,Umra Nangal,Assassination,Government (General),Firearms
199107230015,1991,7,23,India,Faridkot,Armed Assault,Police,Firearms
199107230016,1991,7,23,India,Amritsar,Armed Assault,Police,Firearms
199107230017,1991,7,23,India,Ferozepore,Armed Assault,Police,Firearms
199107240008,1991,7,24,India,Amritsar District,Assassination,Government (General),Firearms
199107240011,1991,7,24,India,Medak District,Hostage Taking (Kidnapping),Government (General),Firearms
199107250017,1991,7,25,India,Maman,Armed Assault,Transportation,Firearms
199107260004,1991,7,26,India,Patiala district,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199107260019,1991,7,26,India,Bihar State,Armed Assault,Government (General),Firearms
199107270002,1991,7,27,India,Guwahati,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199107270013,1991,7,27,India,Logar Village,Hostage Taking (Kidnapping),Government (General),Firearms
199107280011,1991,7,28,India,Kashmir Valley,Armed Assault,Military,Firearms
199107280012,1991,7,28,India,Ganderbal Town,Bombing/Explosion,Military,Explosives/Bombs/Dynamite
199107280014,1991,7,28,India,Kupwara District,Hostage Taking (Kidnapping),Government (General),Firearms
199108010021,1991,8,1,India,Tarn Taran,Hostage Taking (Kidnapping),Police,Firearms
199108020002,1991,8,2,India,Amritsar,Armed Assault,Police,Firearms
199108020003,1991,8,2,India,Faridkot,Armed Assault,Police,Firearms
199108030012,1991,8,3,India,Ludhiana,Assassination,Business,Firearms
199108030019,1991,8,3,India,Korodpalli,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108030020,1991,8,3,India,Rupar,Armed Assault,Police,Firearms
199108030021,1991,8,3,India,Bhatinda,Armed Assault,Police,Firearms
199108040003,1991,8,4,India,Andhra Pradesh,Facility/Infrastructure Attack,Business,Incendiary
199108040004,1991,8,4,India,Paidimalgu,Facility/Infrastructure Attack,Business,Incendiary
199108050010,1991,8,5,India,Batala,Armed Assault,Police,Firearms
199108050011,1991,8,5,India,Beas,Armed Assault,Police,Firearms
199108070010,1991,8,7,India,Motipur Village,Armed Assault,Police,Firearms
199108080004,1991,8,8,India,Jhabbal,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199108080005,1991,8,8,India,Amritsar,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108080006,1991,8,8,India,Amritsar,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199108080013,1991,8,8,India,Tarn Taran,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108090014,1991,8,9,India,Punch,Armed Assault,Police,Firearms
199108100015,1991,8,10,India,Tada,Armed Assault,Police,Firearms
199108100016,1991,8,10,India,Harkiliar,Armed Assault,Police,Firearms
199108110005,1991,8,11,India,Machchiwala,Armed Assault,Police,Firearms
199108110006,1991,8,11,India,Dariba,Armed Assault,Police,Firearms
199108120008,1991,8,12,India,Jammu,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108130005,1991,8,13,India,Jammu,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108130015,1991,8,13,India,Kolabari,Assassination,Government (General),Firearms
199108130021,1991,8,13,India,Srinigar,Hostage Taking (Kidnapping),Business,Firearms
199108130022,1991,8,13,India,Goalpara,Hostage Taking (Kidnapping),Government (General),Firearms
199108140002,1991,8,14,India,Chandigargh,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199108140012,1991,8,14,India,Madras,Armed Assault,Journalists & Media,Melee
199108150006,1991,8,15,India,Assam state,Bombing/Explosion,Government (General),Explosives/Bombs/Dynamite
199108150007,1991,8,15,India,Duliajan,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199108150021,1991,8,15,India,Sapore,Bombing/Explosion,Police,Firearms
199108160004,1991,8,16,India,Tiruchirappali,Assassination,Government (General),Chemical
199108160015,1991,8,16,India,Warangal,Hostage Taking (Kidnapping),Government (General),Firearms
199108190011,1991,8,19,India,Tarn Taran,Armed Assault,Military,Firearms
199108190012,1991,8,19,India,Kudkapura,Armed Assault,Military,Firearms
199108190013,1991,8,19,India,New Delhi,Unknown,Government (Diplomatic),Unknown
199108190014,1991,8,19,India,Jullundur Sadar,Armed Assault,Police,Firearms
199108200006,1991,8,20,India,Amritsar,Armed Assault,Military,Firearms
199108200010,1991,8,20,India,Amritsar,Hostage Taking (Kidnapping),Government (General),Firearms
199108210003,1991,8,21,India,Panipat,Assassination,Violent Political Party,Firearms
199108220026,1991,8,22,India,Village Nihake,Hostage Taking (Kidnapping),Police,Firearms
199108260009,1991,8,26,India,Konta Town,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108290001,1991,8,29,India,Chandigarh,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199108290005,1991,8,29,India,Chandigarh,Assassination,Police,Explosives/Bombs/Dynamite
199108300003,1991,8,30,India,Jatana,Assassination,Terrorists/Non-State Militia,Firearms
199109010007,1991,9,1,India,Shingiari Chowk,Armed Assault,Private Citizens & Property,Firearms
199109010009,1991,9,1,India,Barnala,Armed Assault,Private Citizens & Property,Firearms
199109020001,1991,9,2,India,Jammu,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199109030014,1991,9,3,India,Barasat,Unknown,Educational Institution,Unknown
199109030018,1991,9,3,India,Srinigar,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown
199109040016,1991,9,4,India,Srinigar,Hostage Taking (Kidnapping),Government (General),Unknown
199109060011,1991,9,6,India,Ludhiana,Armed Assault,Transportation,Firearms
199109060012,1991,9,6,India,Ludhiana,Armed Assault,Transportation,Firearms
199109080004,1991,9,8,India,Guwahati,Assassination,NGO,Firearms
199109100022,1991,9,10,India,Srinigar,Hostage Taking (Kidnapping),Business,Firearms
199109140008,1991,9,14,India,Delhi,Hostage Taking (Kidnapping),Business,Unknown
199109140009,1991,9,14,India,Srinigar,Hostage Taking (Kidnapping),Military,Firearms
199109180007,1991,9,18,India,Kashmir State,Hostage Taking (Kidnapping),Military,Firearms
199109190003,1991,9,19,India,Uttar Pradesh,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199109190005,1991,9,19,India,Azamgarh,Assassination,Government (General),Firearms
199109200005,1991,9,20,India,Varanasi,Assassination,Government (General),Firearms
199109200009,1991,9,20,India,Pakistan Border,Armed Assault,Military,Firearms
199109200010,1991,9,20,India,Shopian,Armed Assault,Police,Firearms
199109210001,1991,9,21,India,Jammu city,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199109210002,1991,9,21,India,Jammu city,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199109210003,1991,9,21,India,Jammu,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199109230001,1991,9,23,India,Haridwar,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199109230004,1991,9,23,India,Ludhiana District,Assassination,Police,Firearms
199109230009,1991,9,23,India,Batala,Armed Assault,Transportation,Firearms
199109230012,1991,9,23,India,Assam State,Hostage Taking (Kidnapping),Government (General),Firearms
199109250008,1991,9,25,India,Srinigar,Hostage Taking (Kidnapping),Police,Firearms
199109270003,1991,9,27,India,Amritsar,Assassination,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199109280002,1991,9,28,India,Mizoram,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199109280003,1991,9,28,India,Vanlaiphai,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199110060009,1991,10,6,India,Khilchian Drain,Bombing/Explosion,Police,Explosives/Bombs/Dynamite
199110070003,1991,10,7,India,Chandigargh,Armed Assault,Police,Incendiary
199110070004,1991,10,7,India,Tarn Taran,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199110080011,1991,10,8,India,Ludhigna,Armed Assault,Police,Firearms
199110080018,1991,10,8,India,Ferozepur,Armed Assault,Police,Firearms
199110140012,1991,10,14,India,Srinigar,Hostage Taking (Kidnapping),Business,Firearms
199110160008,1991,10,16,India,Rudrapur Town,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
199110160009,1991,10,16,India,Bajbur,Bombing/Explosion,Business,Explosives/Bombs/Dynamite
199110160010,1991,10,16,India,Bajbur,Bombing/Explosion,Religious Figures/Institutions,Explosives/Bombs/Dynamite
199110200001,1991,10,20,India,Jallundhur,Facility/Infrastructure Attack,Business,Incendiary
199110200002,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200003,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200004,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200005,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200006,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200007,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200008,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200009,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200010,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200011,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200012,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200013,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200014,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200015,1991,10,20,India,Ludhiana,Facility/Infrastructure Attack,Business,Incendiary
199110200016,1991,10,20,India,Faridkot,Facility/Infrastructure Attack,Business,Incendiary
199110200017,1991,10,20,India,Faridkot,Facility/Infrastructure Attack,Business,Incendiary
199110200018,1991,10,20,India,Faridkot,Facility/Infrastructure Attack,Business,Incendiary
199110200019,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200020,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200021,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200022,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200023,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200024,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200025,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200026,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200027,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200028,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200029,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110200030,1991,10,20,India,Sangrur,Facility/Infrastructure Attack,Business,Incendiary
199110220023,1991,10,22,India,Punjab State,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown
199110260030,1991,10,26,India,Mehtiana,Assassination,Government (General),Firearms
199110310004,1991,10,31,India,Chuslewad,Assassination,Private Citizens & Property,Firearms
199110310005,1991,10,31,India,Gohalwad,Assassination,Private Citizens & Property,Firearms
199110310006,1991,10,31,India,Khaberajputan,Assassination,Private Citizens & Property,Firearms
199110310011,1991,10,31,India,Ayodhya,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown
199111010002,1991,11,1,India,Barpeta,Bombing/Explosion,Transportation,Explosives/Bombs/Dynamite
199111020001,1991,11,2,India,Guwahati,Bombing/Explosion,Private Citizens & Property,Explosives/Bombs/Dynamite
